SurfaceLongitude,SurfaceLatitude,BottomHoleLongitude,BottomHoleLatitude,Operator,CompletionDate,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM,CumOil12Month,rowID,CumOil_Category
-101.7963624,32.17097129,-101.7912241,32.15422923,FANG,7/8/2017,SPRABERRY LOWER,6572.0,1788.0,47.0,1196.945,1196.945,349.936,349.936,4668.702,,3929.421,0.063,1921.1903,0.904,,2.3433,0.185,0.075,0.806,3.9691,134396.0781,1474,Low
-101.7447877,32.68663295,-101.7445455,32.68662928,PXD,3/10/2016,WOLFCAMP B,9837.0,1413.0,39.0,659.102,659.102,2.811,2.811,6526.261,499.508,24243.102,0.073,4487.5678,0.669,0.009,2.9691,0.166,0.28,0.946,5.9095,264086.0,446,High
-102.3053822,32.14646333,-102.3051772,32.14630248,COP,7/12/2019,WOLFCAMP B,10373.0,1860.0,40.0,651.699,651.699,0.232,0.232,6692.803,428.386,19848.309,0.054,4406.9778,0.486,0.004,3.0816,0.176,0.264,0.911,5.8434,295566.1563,54,High
-102.24268,31.74085631,-102.2428849,31.74066254,CVX,10/17/2017,WOLFCAMP B,10282.0,1707.0,71.0,882.533,882.533,94.9,94.9,6799.536,199.402,10719.901,0.043,3213.3869,0.506,0.01,2.4699,0.163,0.265,0.894,5.6573,268348.625,4286,High
-102.1233939,32.54235102,-102.1234533,32.54232694,PXD,12/31/2015,WOLFCAMP B,10421.0,1441.0,40.0,670.286,694.957,500.0,310.949,6573.528,493.345,20512.598,0.069,4415.8356,0.666,0.011,2.9516,0.183,0.257,0.949,6.2563,242763.0,466,Medium
-101.9248784,31.84866725,-101.9248038,31.84840251,COP,9/19/2014,WOLFCAMP B,7334.0,1379.0,36.0,707.586,707.586,26.293,26.293,6782.595,197.782,8554.937,0.035,4180.9546,0.381,0.006,2.2876,0.145,0.287,0.795,4.0372,43861.8789,1787,Low
-101.5135593,32.49148863,-101.5135593,32.49148863,DBLPOINT,8/4/2018,WOLFCAMP A,7729.0,2018.0,49.0,339.432,339.432,500.0,228.452,6041.023,,19360.583,0.069,3552.3928,0.4,0.017,3.1971,0.217,0.136,0.829,4.4504,190016.9219,1047,Low
-101.7843658,32.07839547,-101.7843658,32.07839547,PXD,12/31/2017,WOLFCAMP B,9801.0,2223.0,44.0,833.333,409.591,393.366,4.436,6731.916,365.162,13295.732,0.075,4378.2366,0.687,0.01,2.9138,0.171,0.245,0.906,7.2772,211523.0,4151,Medium
-101.2404439,31.41422572,-101.2404439,31.41422763,SM,8/29/2018,WOLFCAMP A,10378.0,1858.0,51.0,122.556,122.556,85.334,85.334,5548.679,,26354.117,0.068,2764.7849,0.329,0.013,3.5861,0.233,0.122,0.761,5.6344,376445.5313,1199,High
-102.1632618,32.06948002,-102.1495499,32.03648308,FANG,11/5/2015,SPRABERRY LOWER SHALE,5124.0,1894.0,67.0,523.642,516.346,4.628,1.202,6346.029,,30483.348,0.058,2983.4505,0.336,0.012,2.5784,0.23,0.133,0.768,3.8238,167443.31,4485,Low
-101.3605955,33.15600393,-101.3593577,33.15634042,COP,10/7/2016,WOLFCAMP B,9843.0,2269.0,63.0,1344.567,624.322,23.914,375.642,6817.874,344.365,13833.408,0.036,4291.7954,0.324,0.018,1.943,0.129,0.458,0.956,6.4967,223794.7188,5776,Medium
-102.0268166,31.55958289,-102.0384719,31.60156729,FANG,11/14/2017,SPRABERRY MIDDLE,6709.0,2148.0,93.0,2000.0,1475.66,11.942,500.0,5853.014,,18177.814,0.058,1993.4204,0.181,,3.1102,0.201,0.187,0.802,5.1089,316296.5,5142,High
-101.2347845,31.08430419,-101.2322517,31.05953083,APA,6/25/2019,WOLFCAMP D,7049.0,1619.0,53.0,2000.0,2000.0,500.0,500.0,7591.624,,18048.596,0.074,4630.1292,0.644,,2.1691,0.269,0.211,0.847,4.218,297107.4375,1197,High
-101.6219825,32.3478366,-101.6219821,32.34783561,APA,2/14/2017,WOLFCAMP B,5033.0,1699.0,51.0,370.905,370.905,55.041,253.797,6793.886,458.428,10725.854,0.055,3617.0576,0.74,0.011,2.4893,0.155,0.319,0.939,3.3223,77832.125,845,Low
-101.5228827,31.64020033,-101.5225833,31.64005914,FANG,8/9/2014,SPRABERRY LOWER SHALE,5257.0,1430.0,53.0,844.048,771.147,11.685,21.323,6380.035,,15253.542,0.04,2507.2603,0.326,0.006,2.5273,0.181,0.205,0.803,3.4529,155949.13,4545,Low
-101.8048779,32.10337727,-101.8049061,32.10336871,PXD,5/9/2018,WOLFCAMP A,9780.0,2531.0,52.0,420.159,420.159,351.964,351.964,6617.397,,23717.12,0.047,3996.555,0.262,0.008,2.3452,0.17,0.334,0.973,7.8655,261774.0,3950,High
-101.1768866,31.089866,-101.1767434,31.09065781,HENRY,7/6/2017,SPRABERRY LOWER SHALE,9781.0,,,2000.0,2000.0,500.0,500.0,6055.246,,29334.282,0.056,2540.0552,0.402,0.008,2.5317,0.221,0.161,0.972,6.9841,142888.4844,3643,Low
-102.1981441,32.23445057,-102.1981441,32.23445057,FASKEN,11/6/2018,SPRABERRY LOWER SHALE,9923.0,1441.0,50.0,984.494,984.494,25.051,25.051,6610.85,,11118.203,0.033,3257.0532,0.634,0.003,2.0732,0.18,0.238,0.854,5.7184,227227.5625,1321,Medium
-102.7243196,32.87592275,-102.724183,32.87589142,PXD,11/6/2013,WOLFCAMP B,9229.0,1057.0,33.0,2000.0,757.006,46.67,500.0,6399.912,357.906,14605.356,0.067,3871.9918,0.638,0.016,3.2229,0.192,0.238,0.928,4.9295,138303.9688,3186,Low
-102.6296181,32.98879073,-102.6296066,32.98894526,FANG,7/2/2018,WOLFCAMP A,7807.0,2012.0,75.0,,,,,6806.518,,19930.69,0.062,4366.2198,0.529,0.018,2.8725,0.206,0.206,0.795,5.5501,230962.0,5151,Medium
-102.2338814,32.17675259,-102.233767,32.17679837,PXD,2/1/2016,SPRABERRY LOWER SHALE,9572.0,1514.0,55.0,800.595,874.988,18.748,7.927,6554.316,,26785.098,0.053,3149.7105,0.303,0.004,2.8028,0.21,0.142,0.863,6.303,181905.5625,5244,Low
-101.9079109,31.9052426,-101.9173143,31.93118784,PXD,5/9/2016,WOLFCAMP B,7177.0,1431.0,40.0,642.879,335.199,386.817,13.641,6677.744,341.295,16334.1595,0.057,3292.7857,0.558,0.015,2.7049,0.19,0.179,0.924,4.6463,87673.7266,1938,Low
-101.8192812,32.22529449,-101.8193117,32.22531738,CVX,6/23/2018,WOLFCAMP B,9975.0,1678.0,62.0,937.651,937.651,2.909,2.909,6738.685,262.976,11489.6355,0.044,3480.4532,0.561,0.009,2.1398,0.182,0.266,0.949,5.3193,217994.9844,1478,Medium
-101.3917827,31.68002072,-101.3915233,31.68029157,LARIO,1/24/2018,WOLFCAMP A,9813.0,1488.0,41.0,356.795,356.795,386.251,386.251,6273.642,,,0.07,,,0.016,,0.204,0.331,0.933,5.0463,234968.9844,3372,Medium
-101.5138842,30.75149366,-101.5140808,30.75190221,CVX,2/17/2016,WOLFCAMP A,7350.0,1306.0,32.0,557.425,333.741,238.917,237.44,6700.965,,25326.663,0.05,4058.039,0.309,0.009,2.5393,0.165,0.307,0.967,3.6035,130698.9141,2938,Low
-101.5939829,32.46144499,-101.5939257,32.46153291,PXD,5/21/2017,SPRABERRY LOWER,7178.0,1462.0,39.0,2000.0,2000.0,500.0,500.0,5437.296,,2704.018,0.046,2218.3405,0.886,,2.5571,0.103,0.21,0.937,4.4392,216965.1875,6019,Medium
-102.0752858,32.24729531,-102.0748642,32.24759099,PXD,8/29/2015,WOLFCAMP B,9743.0,1301.0,32.0,997.518,708.292,120.698,2.445,6644.206,224.993,7527.091,0.046,3917.2216,0.588,0.011,2.5413,0.169,0.256,0.959,5.5728,218617.0,3878,Medium
-101.5010501,31.44261858,-101.5010501,31.44261858,QEP,10/22/2018,WOLFCAMP A,10136.0,1808.0,,458.301,458.301,155.697,155.697,6670.448,,9572.268,0.054,4311.427,0.575,0.012,3.1771,0.18,0.169,0.871,5.0857,211549.2344,2080,Medium
-101.258676,31.65612003,-101.258676,31.65612003,PXD,6/6/2018,WOLFCAMP A,8528.0,2556.0,49.0,508.185,508.185,329.495,329.495,6585.858,,20098.441,0.041,3668.3397,0.367,0.005,1.9491,0.159,0.378,0.971,6.9851,235945.7656,4852,Medium
-101.4465831,31.67719985,-101.4466103,31.67719212,COP,11/24/2016,SPRABERRY LOWER SHALE,9536.0,2200.0,62.0,534.599,436.004,19.056,36.256,5882.282,,26799.427,0.058,2463.3712,0.352,0.02,2.6999,0.246,0.117,0.948,6.0963,152256.9219,3338,Low
-101.7256758,31.21205027,-101.725348,31.21246093,LPI,5/22/2015,WOLFCAMP C,6939.0,1113.0,32.0,1337.461,990.299,50.552,45.79,6023.863,,13525.367,0.061,4071.8007,0.76,,2.2406,0.222,0.24,0.882,3.2174,33169.7695,2022,Low
-101.37894,33.0295265,-101.37894,33.0295265,COP,9/9/2018,WOLFCAMP A,7526.0,1936.0,40.0,487.522,952.252,310.373,277.353,6499.843,,9274.435,0.04,3737.7681,0.586,0.018,2.1571,0.192,0.217,0.773,4.6405,220522.2656,3254,Medium
-102.1447677,32.08922439,-102.1350866,32.06276624,CPE,1/17/2017,SPRABERRY LOWER SHALE,6562.0,2117.0,53.0,665.24,340.459,42.233,12.813,4630.335,,16264.896,0.054,2288.7325,0.462,0.013,2.1558,0.219,0.157,0.897,3.6394,92060.71,1467,Low
-101.534869,31.71511245,-101.534869,31.71511245,PXD,2/11/2017,WOLFCAMP B,9872.0,1718.0,54.0,915.407,455.409,220.503,33.393,6139.511,313.055,10519.752,0.059,3918.2766,0.653,0.013,2.9788,0.185,0.23,0.866,6.625,296480.9688,692,High
-101.1017843,31.25367733,-101.1017386,31.2536819,ENDVR,4/12/2018,WOLFCAMP A,10271.0,1590.0,40.0,167.294,167.294,185.556,185.556,6413.929,,19265.537,0.061,4058.2846,0.435,0.009,2.6673,0.227,0.128,0.96,5.7927,137628.0781,1068,Low
-101.7978723,31.34973925,-101.7978723,31.34973925,COP,3/10/2015,WOLFCAMP A,4995.0,1673.0,104.0,2000.0,1249.68,52.489,500.0,6317.235,,18430.414,0.032,3868.4703,0.353,0.012,1.8053,0.137,0.472,0.913,3.7876,30531.668,2346,Low
-101.7816222,30.75532357,-101.7816222,30.75532357,PXD,7/6/2018,WOLFCAMP A,11228.0,2559.0,51.0,425.668,425.668,289.342,289.342,6589.284,,28299.109,0.061,3666.7121,0.282,0.008,2.7745,0.206,0.215,0.975,8.9075,299607.0,2999,High
-101.2271881,32.28852662,-101.2274378,32.28875574,ESTE,7/10/2018,WOLFCAMP B,10339.0,2154.0,48.0,2000.0,2000.0,500.0,500.0,4480.111,544.662,18527.687,0.073,2961.926,0.67,0.018,2.9393,0.212,0.247,0.838,5.5221,252497.8906,5945,High
-102.2250851,32.16633434,-102.2250806,32.16633404,PXD,3/28/2013,WOLFCAMP B,7070.0,1092.0,32.0,677.84,677.84,223.795,98.675,5565.224,531.841,16150.302,0.063,3625.5539,0.667,0.01,3.0085,0.211,0.23,0.842,3.9217,70129.4219,5234,Low
-102.0523969,32.52229257,-102.0523889,32.52225297,SM,1/24/2018,WOLFCAMP A,10330.0,1889.0,60.0,658.29,658.29,13.905,13.905,4716.032,,9208.426,0.038,2574.711,0.527,0.023,2.1136,0.173,0.339,0.84,5.7083,261027.2,1340,High
-102.0273771,31.70713653,-102.0268964,31.70737305,LPI,4/18/2018,WOLFCAMP A,14934.0,1836.0,58.0,264.789,625.46,209.794,255.815,4649.955,,21116.901,0.051,2855.3425,0.393,0.016,2.7784,0.206,0.264,0.838,7.2528,83292.9922,1847,Low
-102.468294,32.49881396,-102.4685733,32.49875122,FANG,7/28/2017,SPRABERRY LOWER SHALE,12984.0,1587.0,42.0,1306.99,989.09,30.777,49.204,6558.678,,22098.754,0.054,2942.9931,0.374,0.01,2.841,0.215,0.144,0.812,6.9085,279481.6875,5172,High
-101.789879,32.08402855,-101.7898837,32.08402624,CVX,7/25/2018,SPRABERRY LOWER SHALE,10264.0,2044.0,47.0,909.988,909.988,1.885,1.885,6328.009,,14111.446,0.055,3177.9323,0.643,0.015,2.169,0.228,0.173,0.865,5.5888,232031.4219,4296,Medium
-102.3449983,32.61024756,-102.3452805,32.61011779,FANG,4/11/2017,WOLFCAMP B,10772.0,,44.0,390.906,390.906,7.925,260.358,7053.892,201.653,10008.015,0.052,2951.095,0.613,0.009,2.6043,0.183,0.161,0.907,6.1041,220502.4063,580,Medium
-101.8571222,32.15658245,-101.8677934,32.18541512,CVX,6/29/2018,SPRABERRY LOWER SHALE,10274.0,,,888.819,888.819,0.674,0.674,6229.63,,18203.663,0.054,2607.1167,0.53,0.003,2.5103,0.214,0.152,0.89,5.6289,284417.4063,4048,High
-102.2905481,31.99476834,-102.2870617,31.98093186,SM,4/15/2017,WOLFCAMP A,10422.0,1960.0,62.0,2000.0,2000.0,500.0,500.0,4434.793,,14689.41,0.045,2212.2942,0.29,0.018,2.2976,0.173,0.299,0.821,5.826,255670.0,5670,High
-101.7402825,31.91021844,-101.7403383,31.91021487,APA,8/8/2013,WOLFCAMP B,9031.0,935.0,21.0,766.007,766.007,63.307,63.307,4580.934,548.297,20443.697,0.064,2653.0996,0.557,0.013,2.7858,0.209,0.246,0.919,3.4582,55825.8203,744,Low
-101.2323837,32.2759874,-101.2325197,32.27597412,CPE,2/3/2017,WOLFCAMP A,6832.0,2079.0,50.0,890.915,890.915,24.866,180.407,5539.874,,16469.369,0.062,2707.4618,0.381,0.018,2.9673,0.211,0.163,0.763,3.8259,263858.62,5932,High
-102.3070783,31.64453658,-102.306804,31.64427059,PXD,5/30/2016,WOLFCAMP B,9811.0,1417.0,40.0,850.223,387.386,255.546,1.73,6924.29,343.763,12183.602,0.051,3971.7603,0.532,0.002,2.7447,0.171,0.264,0.971,6.0006,252848.2031,4909,High
-101.7258797,32.23073215,-101.7258797,32.23073215,PXD,5/9/2018,WOLFCAMP A,9980.0,2521.0,52.0,,,,,6474.2485,,14893.019,0.064,3531.9091,0.62,0.011,2.456,0.218,0.165,0.973,7.9846,272299.0,3948,High
-101.239288,32.29139539,-101.2393405,32.29143585,OVV,12/12/2017,SPRABERRY LOWER SHALE,7615.0,2423.0,48.0,203.955,203.955,346.136,346.136,5910.596,,28583.469,0.062,2822.9994,0.394,0.006,2.3731,0.224,0.169,0.92,4.6936,598316.8125,3443,High
-102.1545784,31.69199602,-102.150802,31.6828214,HENRY,9/7/2017,SPRABERRY LOWER SHALE,10249.0,1823.0,52.0,1265.358,634.269,81.224,2.218,6224.508,,23951.134,0.063,3066.5776,0.449,0.015,2.3056,0.254,0.119,0.783,7.3163,229306.25,1625,Medium
-102.1484831,31.614607,-102.1484676,31.61457903,PXD,11/10/2017,WOLFCAMP A,10060.0,2524.0,51.0,427.589,427.589,266.267,266.267,6628.223,,15769.291,0.041,3735.2643,0.428,0.009,2.2064,0.154,0.363,0.971,8.0372,260139.1719,4913,High
-102.06438,31.40007741,-102.0643409,31.40007175,XOM,4/25/2016,WOLFCAMP A,7624.0,1113.0,35.0,2000.0,541.019,500.0,500.0,6327.793,,34845.896,0.058,3312.6863,0.261,0.009,2.7276,0.184,0.298,0.898,3.9641,102682.0,2442,Low
-101.7282822,31.82161964,-101.7284514,31.82161082,XOM,3/18/2018,WOLFCAMP A,10291.0,,,414.351,414.351,84.372,103.721,6223.02,,15369.805,0.068,3941.3251,0.555,0.019,3.3586,0.203,0.159,0.911,5.9605,172394.7656,3283,Low
-102.2782831,32.21666318,-102.2783205,32.21672747,PXD,8/31/2012,WOLFCAMP B,6062.0,1135.0,32.0,1013.001,1013.001,23.123,23.123,5356.709,521.954,15511.9605,0.065,2531.163,0.661,0.017,2.8043,0.23,0.254,0.809,3.4953,35963.0,5182,Low
-101.464926,31.15336436,-101.4643384,31.18334682,CPE,12/16/2015,SPRABERRY LOWER SHALE,8432.0,1873.0,53.0,1122.156,788.295,37.029,23.44,6399.957,,29485.23,0.057,2857.7396,0.338,0.018,2.7049,0.216,0.144,0.75,4.4588,212762.04,2238,Medium
-101.5856821,32.51714482,-101.5769162,32.49756725,APA,12/15/2014,WOLFCAMP B,8946.0,1933.0,40.0,,,,,5444.861,439.066,8516.495,0.028,2963.254,0.602,0.017,1.8184,0.146,0.508,0.889,4.8049,53595.0,6098,Low
-101.8082814,31.9131885,-101.808,31.91321038,SM,3/24/2017,WOLFCAMP A,9698.0,1997.0,62.0,617.011,313.291,143.53,59.042,5631.486,,10100.345,0.046,3094.8044,0.559,0.005,2.3322,0.182,0.309,0.918,5.694,292150.7813,1605,High
-102.3070783,31.64453658,-102.306804,31.64427059,PXD,5/30/2016,WOLFCAMP B,9811.0,1417.0,40.0,850.223,387.386,255.546,1.73,6924.29,343.763,12183.602,0.051,3971.7603,0.532,0.002,2.7447,0.171,0.264,0.971,6.0006,252848.2031,4909,High
-102.3509956,32.45679736,-102.3507772,32.45720361,PXD,2/8/2016,WOLFCAMP A,7667.0,1764.0,45.0,313.718,313.718,321.712,321.712,6579.682,,17525.917,0.041,4219.4942,0.425,0.012,2.2867,0.159,0.385,0.934,5.3875,219197.0,87,Medium
-101.635783,32.49202073,-101.6297713,32.47198158,XOM,3/23/2016,WOLFCAMP B,8952.0,1121.0,40.0,468.91,310.861,173.784,164.048,6040.876,285.223,11510.986,0.061,4157.8009,0.691,0.016,2.89,0.177,0.231,0.845,4.4461,211962.6406,6086,Medium
-101.5985475,31.91321238,-101.5985475,31.91321238,COP,7/25/2018,WOLFCAMP B,10329.0,2017.0,52.0,672.645,659.539,13.809,9.06,6656.905,389.399,13979.226,0.042,3380.6993,0.438,0.01,2.1288,0.127,0.439,0.942,6.2268,234669.0,5805,Medium
-101.8050777,31.79029847,-101.8053049,31.79037212,OXY,4/19/2016,WOLFCAMP A,7656.0,1904.0,59.0,1357.547,1377.706,17.104,31.216,5049.11,,9826.02,0.039,2904.13,0.643,0.012,2.2863,0.179,0.297,0.837,5.5172,121526.0,1557,Low
-101.8375801,31.33789915,-101.8371396,31.33780744,PETROLEGACY,12/22/2018,WOLFCAMP A,9886.0,2539.0,61.0,446.863,446.863,90.015,90.015,6083.852,,14687.005,0.051,3207.338,0.362,0.009,2.9417,0.214,0.218,0.758,8.3259,232613.625,2327,Medium
-101.6435707,30.82449963,-101.6435707,30.82449963,XOM,12/10/2015,WOLFCAMP B,9487.0,1132.0,35.0,32.078,349.751,299.636,322.56,6781.891,346.858,13420.865,0.074,4598.4621,0.701,0.012,3.0801,0.205,0.162,0.928,4.7127,137022.0,2910,Low
-101.7843658,32.07839547,-101.7843658,32.07839547,PXD,12/31/2017,WOLFCAMP B,9801.0,2223.0,44.0,833.333,409.591,393.366,4.436,6731.916,365.162,13295.732,0.075,4378.2366,0.687,0.01,2.9138,0.171,0.245,0.906,7.2772,211523.0,4151,Medium
-102.302192,32.40413009,-102.3019567,32.40446004,OVV,7/20/2017,WOLFCAMP B,10405.0,2075.0,50.0,261.733,261.733,225.436,225.436,6815.214,446.423,24021.112,0.057,4173.1616,0.398,0.009,3.1458,0.164,0.268,0.941,5.8028,397864.9688,9,High
-102.3713769,31.68099678,-102.3718144,31.68113734,FANG,12/1/2017,SPRABERRY LOWER SHALE,10127.0,,36.0,36.748,36.748,288.542,288.542,5247.105,,23240.683,0.056,2487.2606,0.44,0.01,2.2833,0.233,0.135,0.827,5.2035,235159.0,509,Medium
-101.6750053,32.34754303,-101.6815968,32.37028307,OVV,4/19/2017,WOLFCAMP B,6170.0,1818.0,45.0,197.86,197.86,248.006,248.006,6868.049,361.816,19634.636,0.052,4311.255,0.401,0.015,3.0598,0.173,0.249,0.949,3.6749,212369.4219,3582,Medium
-101.6453367,32.36580736,-101.6453367,32.36580736,PXD,8/22/2016,WOLFCAMP A,7959.0,1407.0,48.0,452.008,585.3,199.208,394.526,6065.577,,28029.664,0.054,3359.3589,0.318,0.013,2.6723,0.185,0.309,0.899,5.0417,96657.9531,3514,Low
-101.7625812,32.21901514,-101.7627161,32.21860745,PXD,2/4/2019,WOLFCAMP A,10037.0,2013.0,41.0,495.153,495.153,230.86,16.143,6305.333,,14299.472,0.056,3684.166,0.525,0.007,2.7265,0.193,0.214,0.941,6.9682,258797.0,1293,High
-101.3859892,32.34568808,-101.3859833,32.34574097,XOM,9/24/2018,WOLFCAMP A,13850.0,1392.0,48.0,246.058,246.058,132.698,132.698,5856.463,,10777.776,0.051,3750.3642,0.589,0.024,2.4333,0.191,0.288,0.838,6.8591,266274.0938,6068,High
-102.4270039,32.68756996,-102.426509,32.68747399,PXD,7/18/2015,WOLFCAMP B,8676.0,1015.0,37.0,706.78,351.989,196.292,30.565,6208.065,270.26,10317.286,0.057,3822.1674,0.7,0.016,2.7756,0.167,0.299,0.903,4.6805,171661.6563,3182,Low
-102.2388792,32.04896444,-102.2393281,32.04887403,COP,12/21/2016,WOLFCAMP B,6476.0,922.0,40.0,429.192,429.192,109.15,271.418,6891.535,148.245,9301.362,0.046,3954.4917,0.5,0.015,2.6846,0.165,0.245,0.817,3.3913,108266.0,4374,Low
-101.4351369,33.02014776,-101.4351369,33.02014776,COP,2/19/2017,SPRABERRY LOWER SHALE,10660.0,2163.0,69.0,676.701,1076.844,10.695,12.963,6155.334,,32427.707,0.062,2372.1206,0.34,0.005,2.8981,0.248,0.104,0.962,6.7958,242261.875,3258,Medium
-102.2496211,32.03964111,-102.2496221,32.03964292,COP,7/15/2016,SPRABERRY LOWER SHALE,10675.0,1829.0,40.0,623.978,343.265,174.569,166.505,6401.106,,16454.761,0.059,3301.0989,0.682,0.011,2.1735,0.214,0.203,0.865,5.8981,211893.2656,4395,Medium
-101.5552811,32.23895821,-101.5578902,32.24801837,XOM,4/19/2016,WOLFCAMP A,4502.0,2230.0,25.0,557.514,309.071,194.538,91.079,5837.719,,11331.558,0.045,3380.2178,0.519,0.022,2.4248,0.183,0.304,0.838,3.3192,228834.0,6085,Medium
-101.3795784,31.14119295,-101.3795371,31.14139659,PXD,3/19/2019,WOLFCAMP B,10308.0,2457.0,49.0,364.666,364.666,129.569,129.569,6207.722,245.789,10260.102,0.073,3684.8671,0.647,0.017,3.1218,0.184,0.187,0.923,7.9951,226272.5625,4616,Medium
-102.3121937,32.43608669,-102.3122738,32.43636782,PXD,9/1/2015,WOLFCAMP A,4614.0,1595.0,41.0,2000.0,2000.0,500.0,500.0,6448.605,,29317.275,0.052,3706.4512,0.281,0.013,2.2843,0.162,0.375,0.933,3.4842,87081.3594,93,Low
-101.2563968,33.0393167,-101.2561914,33.03961045,ENDVR,5/6/2016,WOLFCAMP B,4494.0,1774.0,38.0,2000.0,2000.0,500.0,500.0,6817.133,168.795,9660.307,0.066,3844.8648,0.61,0.01,2.8395,0.188,0.182,0.972,3.4622,87711.0,5764,Low
-101.7550533,31.74158251,-101.7497983,31.71365742,XOM,1/12/2019,WOLFCAMP B,12938.0,1702.0,59.0,330.698,330.698,369.978,369.978,6640.26,365.96,11587.633,0.049,4273.7147,0.585,0.009,2.7789,0.171,0.255,0.914,7.3697,363163.4688,819,High
-101.8320891,32.54933491,-101.832092,32.54912941,OVV,8/14/2017,WOLFCAMP A,9695.0,2540.0,55.0,606.586,606.586,16.071,16.071,4920.992,,24471.751,0.053,2431.6913,0.228,0.018,2.4669,0.203,0.191,0.881,5.7818,222915.4844,3018,Medium
-102.4471973,32.25688834,-102.4471973,32.25688834,COP,10/25/2016,SPRABERRY LOWER SHALE,9836.0,1830.0,41.0,2000.0,199.79,78.377,500.0,6269.363,,24385.192,0.062,2632.9913,0.491,0.008,2.4886,0.215,0.157,0.96,5.5224,252239.0938,2736,High
-101.3432108,30.98606373,-101.3436051,30.98622654,QEP,6/21/2017,SPRABERRY MIDDLE,7395.0,1378.0,30.0,460.96,460.96,93.837,93.837,5840.802,,19004.074,0.051,1997.518,0.141,,2.6402,0.206,0.204,0.913,3.5128,69612.8203,5498,Low
-102.3561791,31.78027505,-102.3561283,31.78026182,FANG,4/26/2018,SPRABERRY LOWER SHALE,7612.0,2969.0,75.0,499.431,266.073,329.424,1.136,5322.741,,24755.251,0.059,2374.362,0.455,0.01,2.1054,0.236,0.137,0.795,6.1345,24919.9824,505,Low
-101.9241777,31.59913721,-101.9241641,31.59913724,LPI,10/13/2017,WOLFCAMP C,12785.0,1569.0,58.0,2000.0,2000.0,500.0,500.0,6299.266,,11234.645,0.061,3951.1468,0.828,,2.1823,0.223,0.238,0.784,6.1877,98295.75,2505,Low
-101.8794583,31.81766371,-101.8794583,31.81766371,PXD,11/26/2016,WOLFCAMP A,7679.0,1715.0,48.0,423.146,423.146,22.161,395.789,6502.534,,23968.94,0.049,3416.7297,0.362,0.017,2.6588,0.156,0.37,0.945,5.3454,144645.6719,1975,Low
-102.3387834,32.01294163,-102.3387188,32.0129373,COP,5/12/2016,WOLFCAMP B,10339.0,2012.0,49.0,1447.894,449.196,16.554,16.554,6724.624,434.609,26394.853,0.073,4027.8117,0.454,0.007,3.708,0.174,0.228,0.89,6.1798,223943.375,3117,Medium
-101.7747845,31.78112366,-101.7747845,31.78112366,COP,9/17/2016,DEAN,9608.0,2243.0,67.0,770.748,732.936,32.947,27.676,6057.455,,13101.728,0.054,2678.8081,0.532,,2.1416,0.244,0.123,0.955,6.2925,265290.4688,5781,High
-102.2818837,32.29379079,-102.2882845,32.31343703,ELEMENT,8/20/2017,WOLFCAMP A,7032.0,1964.0,51.0,2000.0,673.557,94.777,500.0,6165.061,,13412.432,0.072,3206.5647,0.653,0.009,3.2483,0.232,0.084,0.708,5.6515,99303.0078,110,Low
-102.5322096,32.81494637,-102.5329229,32.81495666,OXY,6/6/2017,WOLFCAMP A,6752.0,1354.0,42.0,1331.546,1303.234,4.661,0.655,5068.79,,17069.15,0.056,3061.7573,0.559,0.008,2.4451,0.186,0.273,0.818,4.2624,524443.1875,5688,High
-101.7474817,30.8241913,-101.7474813,30.82429326,XOM,11/28/2018,SPRABERRY LOWER SHALE,10270.0,1409.0,45.0,241.828,241.828,361.543,361.543,5272.374,,16657.389,0.049,2547.4064,0.566,0.022,2.5606,0.22,0.152,0.801,5.2647,330748.0,245,High
-102.0965662,31.6949561,-102.1037912,31.72155863,APA,10/19/2014,WOLFCAMP B,8579.0,2926.0,64.0,626.925,626.925,2.952,27.484,4268.94,560.586,24006.801,0.07,2666.6742,0.569,0.012,2.596,0.205,0.255,0.922,5.8364,86381.9297,4469,Low
-101.7460757,31.32685117,-101.7461038,31.32680863,HIBERNIA,2/11/2017,WOLFCAMP B,8844.0,2195.0,75.0,,,,,5921.07,498.3,23707.961,0.055,3484.0733,0.568,0.019,3.1155,0.185,0.27,0.792,7.3746,248665.0,4596,High
-101.4035899,30.71731385,,,PXD,7/7/2018,WOLFCAMP A,11078.0,2528.0,50.0,435.715,435.715,270.365,270.365,6599.67,,27853.09,0.058,3754.3217,0.257,0.01,2.708,0.196,0.249,0.976,8.732,311707.0,3000,High
-102.0350841,31.35871148,-102.0458715,31.38756394,COP,10/2/2017,WOLFCAMP B,12909.0,2238.0,58.0,331.463,331.463,328.564,328.564,6629.66,321.726,17425.626,0.052,3828.6111,0.395,0.01,2.6871,0.146,0.361,0.853,7.935,217609.0,5129,Medium
